url,menu,swordfish,name
https://www.yelp.com/biz/maiden-lane-new-york?osq=Seafood+Restaurant,http://themaidenlane.com/menu/,False,
https://www.yelp.com/biz/deep-sea-restaurant-and-fish-market-corona?osq=Seafood+Restaurant,https://www.yelp.com/menu/deep-sea-restaurant-and-fish-market-corona/lunch-specials,False,Deep Sea Restaurant and Fish Market
https://www.yelp.com/biz/trattoria-casa-di-isacco-new-york?osq=Seafood+Restaurant,http://www.casadiisacconyc.com/kitchen.html,False,Trattoria Casa Di Isacco
https://www.yelp.com/biz/pings-seafood-new-york?osq=Seafood+Restaurant,https://www.eatatpings.com/menu/,False,
https://www.yelp.com/biz/catch-new-york-3?osq=Seafood+Restaurant,http://emmgrp.com/nightlife/catch-roof/menu/,False,
https://www.yelp.com/biz/gargiulos-restaurant-brooklyn-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/gargiulos-restaurant-brooklyn-2,False,Gargiulo’s Restaurant
https://www.yelp.com/biz/docks-oyster-bar-and-seafood-grill-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/docks-oyster-bar-and-seafood-grill-new-york/lunch-menu,True,Docks Oyster Bar and Seafood Grill
https://www.yelp.com/biz/grand-central-oyster-bar-new-york?osq=Seafood+Restaurant,http://cdnob.responsiveny.com/pdf/dailymenu.pdf,False,Grand Central Oyster Bar
https://www.yelp.com/biz/sevilla-restaurant-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/sevilla-restaurant-new-york,True,
https://www.yelp.com/biz/vinus-and-marc-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/vinus-and-marc-new-york/to-go,False,
https://www.yelp.com/biz/farmer-and-the-fish-gramercy-new-york?osq=Seafood+Restaurant,http://www.farmerandthefish.com/gramercy/menu,False,Farmer & The Fish- Gramercy
https://www.yelp.com/biz/fishtag-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/fishtag-new-york/dinner,False,
https://www.yelp.com/biz/oriental-garden-restaurant-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/oriental-garden-restaurant-new-york,False,Oriental Garden Restaurant
https://www.yelp.com/biz/bar-uni-brooklyn?osq=Seafood+Restaurant,https://www.bar-uni.com/menus/,False,
https://www.yelp.com/biz/trattoria-belvedere-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/trattoria-belvedere-new-york-2,False,
https://www.yelp.com/biz/hudsons-at-pier-81-new-york-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/hudsons-at-pier-81-new-york-2/dinner-menu,False,
https://www.yelp.com/biz/bayou-staten-island?osq=Seafood+Restaurant,http://www.bayounyc.com/menu/weekly-special/,False,
