url,menu,swordfish,name
https://www.yelp.com/biz/navy-yard-bistro-and-wine-bar-charlestown?osq=Seafood+Restaurant,https://www.yelp.com/menu/navy-yard-bistro-and-wine-bar-charlestown/wine-beer-and-cocktails,False,
https://www.yelp.com/biz/la-famiglia-giorgios-boston-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/la-famiglia-giorgios-boston-3/lunch-menu,False,La Famiglia Giorgio’s
https://www.yelp.com/biz/bricco-boston-6?osq=Seafood+Restaurant,https://www.yelp.com/menu/bricco-boston-6/main-menu,True,
https://www.yelp.com/biz/buk-kyung-somerville?osq=Seafood+Restaurant,http://bukkyungrestaurants.com/somerville/menu/,False,
https://www.yelp.com/biz/boston-kebab-house-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/boston-kebab-house-boston,False,
https://www.yelp.com/biz/doretta-taverna-and-raw-bar-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/doretta-taverna-and-raw-bar-boston/dinner-menu,False,Doretta Taverna & Raw Bar
https://www.yelp.com/biz/thaitation-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/thaitation-boston/lunch-menu,False,
https://www.yelp.com/biz/summer-shack-cambridge-cambridge?osq=Seafood+Restaurant,https://www.yelp.com/menu/summer-shack-cambridge-cambridge/lunch,False,Summer Shack Cambridge
https://www.yelp.com/biz/cactus-grill-boston-2?osq=Seafood+Restaurant,http://kelvingraf.wixsite.com/cactusgrillboston/menu,False,
https://www.yelp.com/biz/harpoon-brewery-boston-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/harpoon-brewery-boston-4,False,
https://www.yelp.com/biz/figaros-revere-beach-revere?osq=Seafood+Restaurant,https://www.yelp.com/menu/figaros-revere-beach-revere,False,Figaro’s Revere Beach
https://www.yelp.com/biz/kava-neo-taverna-boston-2?osq=Seafood+Restaurant,http://www.kavaneotaverna.com/menu,False,
https://www.yelp.com/biz/flaming-grill-and-buffet-roslindale?osq=Seafood+Restaurant,http://www.flaminggrillandbuffet.com/menu,False,Flaming Grill & Buffet
https://www.yelp.com/biz/carlos-cucina-italiana-allston-2?osq=Seafood+Restaurant,http://carloscucinaitaliana.com/dinner-menu/,False,Carlo’s Cucina Italiana
https://www.yelp.com/biz/hingham-lobster-pound-hingham?osq=Seafood+Restaurant,http://www.hinghamlobster.net/menu.htm,True,Hingham Lobster Pound
https://www.yelp.com/biz/shabu-and-mein-cambridge-3?osq=Seafood+Restaurant,http://shabumein.com/menu.html,False,
https://www.yelp.com/biz/thai-basil-restaurant-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/thai-basil-restaurant-boston-2/full-menu,False,Thai Basil Restaurant
https://www.yelp.com/biz/fuji-at-ink-block-boston?osq=Seafood+Restaurant,http://www.fujiatinkblock.com/menu.html,False,
https://www.yelp.com/biz/legal-sea-foods-braintree-5?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-sea-foods-braintree-5/promotion,False,
https://www.yelp.com/biz/legal-c-bar-dedham-4?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-c-bar-dedham-4/promotion,False,
https://www.yelp.com/biz/new-dong-khanh-boston?osq=Seafood+Restaurant,http://www.newdongkhanh.com/our-menu/,False,
https://www.yelp.com/biz/billys-famous-roast-beef-and-seafood-wakefield?osq=Seafood+Restaurant,https://www.yelp.com/menu/billys-famous-roast-beef-and-seafood-wakefield,False,Billy’s Famous Roast Beef & Seafood
https://www.yelp.com/biz/shabu-zen-boston?osq=Seafood+Restaurant,http://www.shabuzen.com/menu.html,False,
https://www.yelp.com/biz/fishermans-restaurant-dedham?osq=Seafood+Restaurant,https://www.yelp.com/menu/fishermans-restaurant-dedham,False,Fisherman’s Restaurant
https://www.yelp.com/biz/nos-casa-cafe-boston?osq=Seafood+Restaurant,http://noscasacafe.weebly.com/our-menu.html,False,
https://www.yelp.com/biz/the-fours-restaurant-and-sports-bar-boston-8?osq=Seafood+Restaurant,https://www.yelp.com/menu/the-fours-restaurant-and-sports-bar-boston-8,True,The Four’s Restaurant & Sports Bar
https://www.yelp.com/biz/koy-boston?osq=Seafood+Restaurant,http://www.koyboston.com/menu/,False,
